Airline,Airline ID,Name,Source airport,Source,Destination airport,Target,Country
FR,4296,Ryanair,RIX,3953,PIK,537,Ireland
FR,4296,Ryanair,RIX,3953,RYG,657,Ireland
FR,4296,Ryanair,RIX,3953,STN,548,Ireland
FR,4296,Ryanair,RJK,1205,NYO,699,Ireland
FR,4296,Ryanair,RYG,657,AGP,1230,Ireland
FR,4296,Ryanair,RYG,657,ALC,1212,Ireland
FR,4296,Ryanair,RYG,657,BCN,1218,Ireland
FR,4296,Ryanair,RYG,657,BGY,1525,Ireland
FR,4296,Ryanair,RYG,657,BLQ,1538,Ireland
FR,4296,Ryanair,RYG,657,BVA,1367,Ireland
FR,4296,Ryanair,RYG,657,BZR,1360,Ireland
FR,4296,Ryanair,RYG,657,CFU,1460,Ireland
FR,4296,Ryanair,RYG,657,CHQ,1474,Ireland
FR,4296,Ryanair,RYG,657,CIA,1553,Ireland
FR,4296,Ryanair,RYG,657,CRL,304,Ireland
FR,4296,Ryanair,RYG,657,DUB,599,Ireland
FR,4296,Ryanair,RYG,657,EDI,535,Ireland
FR,4296,Ryanair,RYG,657,GDN,668,Ireland
FR,4296,Ryanair,RYG,657,KGS,1458,Ireland
FR,4296,Ryanair,RYG,657,KRK,669,Ireland
FR,4296,Ryanair,RYG,657,KUN,3956,Ireland
FR,4296,Ryanair,RYG,657,MAD,1229,Ireland
FR,4296,Ryanair,RYG,657,MAN,478,Ireland
FR,4296,Ryanair,RYG,657,MLA,1606,Ireland
FR,4296,Ryanair,RYG,657,PMI,3998,Ireland
FR,4296,Ryanair,RYG,657,POZ,674,Ireland
FR,4296,Ryanair,RYG,657,PUY,1203,Ireland
FR,4296,Ryanair,RYG,657,RHO,1472,Ireland
FR,4296,Ryanair,RYG,657,RIX,3953,Ireland
FR,4296,Ryanair,RYG,657,RZE,675,Ireland
FR,4296,Ryanair,RYG,657,SKG,1486,Ireland
FR,4296,Ryanair,RYG,657,STN,548,Ireland
FR,4296,Ryanair,RYG,657,SXF,337,Ireland
FR,4296,Ryanair,RYG,657,TLL,415,Ireland
FR,4296,Ryanair,RYG,657,TSF,1539,Ireland
FR,4296,Ryanair,RYG,657,VNO,3959,Ireland
FR,4296,Ryanair,RYG,657,WMI,8414,Ireland
FR,4296,Ryanair,RYG,657,WRO,680,Ireland
FR,4296,Ryanair,RYG,657,ZAD,1209,Ireland
FR,4296,Ryanair,RZE,675,BRS,490,Ireland
FR,4296,Ryanair,RZE,675,DUB,599,Ireland
FR,4296,Ryanair,RZE,675,EMA,523,Ireland
FR,4296,Ryanair,RZE,675,LTN,492,Ireland
FR,4296,Ryanair,RZE,675,MAN,478,Ireland
FR,4296,Ryanair,RZE,675,RYG,657,Ireland
FR,4296,Ryanair,RZE,675,STN,548,Ireland
FR,4296,Ryanair,SCQ,1243,ACE,1055,Ireland
FR,4296,Ryanair,SCQ,1243,AGP,1230,Ireland
FR,4296,Ryanair,SCQ,1243,ALC,1212,Ireland
FR,4296,Ryanair,SCQ,1243,BCN,1218,Ireland
FR,4296,Ryanair,SCQ,1243,BGY,1525,Ireland
FR,4296,Ryanair,SCQ,1243,HHN,355,Ireland
FR,4296,Ryanair,SCQ,1243,LPA,1054,Ireland
FR,4296,Ryanair,SCQ,1243,MAD,1229,Ireland
FR,4296,Ryanair,SCQ,1243,PMI,3998,Ireland
FR,4296,Ryanair,SCQ,1243,STN,548,Ireland
FR,4296,Ryanair,SCQ,1243,SVQ,1253,Ireland
FR,4296,Ryanair,SCQ,1243,TFS,1056,Ireland
FR,4296,Ryanair,SCQ,1243,VLC,1246,Ireland
FR,4296,Ryanair,SDR,1251,ACE,1055,Ireland
FR,4296,Ryanair,SDR,1251,AGP,1230,Ireland
FR,4296,Ryanair,SDR,1251,BCN,1218,Ireland
FR,4296,Ryanair,SDR,1251,BGY,1525,Ireland
FR,4296,Ryanair,SDR,1251,CIA,1553,Ireland
FR,4296,Ryanair,SDR,1251,CRL,304,Ireland
FR,4296,Ryanair,SDR,1251,DUB,599,Ireland
FR,4296,Ryanair,SDR,1251,EDI,535,Ireland
FR,4296,Ryanair,SDR,1251,HHN,355,Ireland
FR,4296,Ryanair,SDR,1251,LPA,1054,Ireland
FR,4296,Ryanair,SDR,1251,NRN,4198,Ireland
FR,4296,Ryanair,SDR,1251,PMI,3998,Ireland
FR,4296,Ryanair,SDR,1251,STN,548,Ireland
FR,4296,Ryanair,SDR,1251,SVQ,1253,Ireland
FR,4296,Ryanair,SDR,1251,TFS,1056,Ireland
FR,4296,Ryanair,SDR,1251,VLC,1246,Ireland
FR,4296,Ryanair,SFT,726,GRO,1222,Ireland
FR,4296,Ryanair,SFT,726,STN,548,Ireland
FR,4296,Ryanair,SKG,1486,ATH,3941,Ireland
FR,4296,Ryanair,SKG,1486,BGY,1525,Ireland
FR,4296,Ryanair,SKG,1486,BRE,353,Ireland
FR,4296,Ryanair,SKG,1486,CHQ,1474,Ireland
FR,4296,Ryanair,SKG,1486,CIA,1553,Ireland
FR,4296,Ryanair,SKG,1486,CRL,304,Ireland
FR,4296,Ryanair,SKG,1486,FKB,4166,Ireland
FR,4296,Ryanair,SKG,1486,GRO,1222,Ireland
FR,4296,Ryanair,SKG,1486,HHN,355,Ireland
FR,4296,Ryanair,SKG,1486,NRN,4198,Ireland
FR,4296,Ryanair,SKG,1486,NYO,699,Ireland
FR,4296,Ryanair,SKG,1486,PFO,1198,Ireland
FR,4296,Ryanair,SKG,1486,PSA,1562,Ireland
FR,4296,Ryanair,SKG,1486,RYG,657,Ireland
FR,4296,Ryanair,SKG,1486,STN,548,Ireland
FR,4296,Ryanair,SKG,1486,WMI,8414,Ireland
FR,4296,Ryanair,SNN,603,ACE,1055,Ireland
FR,4296,Ryanair,SNN,603,AGP,1230,Ireland
FR,4296,Ryanair,SNN,603,ALC,1212,Ireland
FR,4296,Ryanair,SNN,603,BVA,1367,Ireland
FR,4296,Ryanair,SNN,603,FAO,1626,Ireland
FR,4296,Ryanair,SNN,603,FMM,3986,Ireland
FR,4296,Ryanair,SNN,603,FUE,1051,Ireland
FR,4296,Ryanair,SNN,603,KRK,669,Ireland
FR,4296,Ryanair,SNN,603,LGW,502,Ireland
FR,4296,Ryanair,SNN,603,LPL,491,Ireland
FR,4296,Ryanair,SNN,603,NCE,1354,Ireland
FR,4296,Ryanair,SNN,603,PIS,1268,Ireland
FR,4296,Ryanair,SNN,603,PMI,3998,Ireland
FR,4296,Ryanair,SNN,603,STN,548,Ireland
FR,4296,Ryanair,SNN,603,SXF,337,Ireland
FR,4296,Ryanair,SNN,603,TFS,1056,Ireland
FR,4296,Ryanair,SNN,603,WMI,8414,Ireland
FR,4296,Ryanair,SNN,603,WRO,680,Ireland
FR,4296,Ryanair,STN,548,AAR,607,Ireland
FR,4296,Ryanair,STN,548,ACE,1055,Ireland
FR,4296,Ryanair,STN,548,AGP,1230,Ireland
FR,4296,Ryanair,STN,548,AHO,1517,Ireland
FR,4296,Ryanair,STN,548,ALC,1212,Ireland
FR,4296,Ryanair,STN,548,AOI,4309,Ireland
FR,4296,Ryanair,STN,548,ATH,3941,Ireland
FR,4296,Ryanair,STN,548,BCN,1218,Ireland
FR,4296,Ryanair,STN,548,BDS,1506,Ireland
FR,4296,Ryanair,STN,548,BGY,1525,Ireland
FR,4296,Ryanair,STN,548,BIQ,1280,Ireland
FR,4296,Ryanair,STN,548,BLL,608,Ireland
FR,4296,Ryanair,STN,548,BLQ,1538,Ireland
FR,4296,Ryanair,STN,548,BOD,1264,Ireland
FR,4296,Ryanair,STN,548,BRE,353,Ireland
FR,4296,Ryanair,STN,548,BRI,1501,Ireland
FR,4296,Ryanair,STN,548,BRQ,1588,Ireland
FR,4296,Ryanair,STN,548,BSL,1423,Ireland
FR,4296,Ryanair,STN,548,BTS,1745,Ireland
FR,4296,Ryanair,STN,548,BUD,1489,Ireland
FR,4296,Ryanair,STN,548,BVE,1278,Ireland
FR,4296,Ryanair,STN,548,BZG,5591,Ireland
FR,4296,Ryanair,STN,548,CCF,1352,Ireland
FR,4296,Ryanair,STN,548,CFU,1460,Ireland
FR,4296,Ryanair,STN,548,CHQ,1474,Ireland
FR,4296,Ryanair,STN,548,CIA,1553,Ireland
FR,4296,Ryanair,STN,548,CIY,9327,Ireland
FR,4296,Ryanair,STN,548,DNR,1405,Ireland
FR,4296,Ryanair,STN,548,DTM,373,Ireland
FR,4296,Ryanair,STN,548,DUB,599,Ireland
FR,4296,Ryanair,STN,548,EFL,1455,Ireland
FR,4296,Ryanair,STN,548,EGC,1265,Ireland
FR,4296,Ryanair,STN,548,EIN,585,Ireland
FR,4296,Ryanair,STN,548,FAO,1626,Ireland
FR,4296,Ryanair,STN,548,FEZ,1066,Ireland
FR,4296,Ryanair,STN,548,FKB,4166,Ireland
FR,4296,Ryanair,STN,548,FMM,3986,Ireland
FR,4296,Ryanair,STN,548,FUE,1051,Ireland
FR,4296,Ryanair,STN,548,GDN,668,Ireland
FR,4296,Ryanair,STN,548,GOA,1528,Ireland
FR,4296,Ryanair,STN,548,GRO,1222,Ireland
FR,4296,Ryanair,STN,548,GSE,691,Ireland
FR,4296,Ryanair,STN,548,HAU,645,Ireland
FR,4296,Ryanair,STN,548,HHN,355,Ireland
FR,4296,Ryanair,STN,548,IBZ,1225,Ireland
FR,4296,Ryanair,STN,548,KGS,1458,Ireland
FR,4296,Ryanair,STN,548,KIR,601,Ireland
FR,4296,Ryanair,STN,548,KRK,669,Ireland
FR,4296,Ryanair,STN,548,KTW,671,Ireland
FR,4296,Ryanair,STN,548,KUN,3956,Ireland
FR,4296,Ryanair,STN,548,LDE,1276,Ireland
FR,4296,Ryanair,STN,548,LDY,468,Ireland
FR,4296,Ryanair,STN,548,LEI,1213,Ireland
FR,4296,Ryanair,STN,548,LEJ,348,Ireland
FR,4296,Ryanair,STN,548,LIG,1270,Ireland
FR,4296,Ryanair,STN,548,LIS,1638,Ireland
FR,4296,Ryanair,STN,548,LNZ,1611,Ireland
FR,4296,Ryanair,STN,548,LPA,1054,Ireland
FR,4296,Ryanair,STN,548,LRH,6493,Ireland
FR,4296,Ryanair,STN,548,LUZ,8832,Ireland
FR,4296,Ryanair,STN,548,MAD,1229,Ireland
FR,4296,Ryanair,STN,548,MJV,1227,Ireland
FR,4296,Ryanair,STN,548,MLA,1606,Ireland
FR,4296,Ryanair,STN,548,MMX,708,Ireland
FR,4296,Ryanair,STN,548,MRS,1353,Ireland
FR,4296,Ryanair,STN,548,NOC,600,Ireland
FR,4296,Ryanair,STN,548,NRN,4198,Ireland
FR,4296,Ryanair,STN,548,NUE,347,Ireland
FR,4296,Ryanair,STN,548,NYO,699,Ireland
FR,4296,Ryanair,STN,548,OPO,1636,Ireland
FR,4296,Ryanair,STN,548,ORK,596,Ireland
FR,4296,Ryanair,STN,548,OSI,1202,Ireland
FR,4296,Ryanair,STN,548,OSR,1582,Ireland
FR,4296,Ryanair,STN,548,OTP,1657,Ireland
FR,4296,Ryanair,STN,548,PDV,1193,Ireland
FR,4296,Ryanair,STN,548,PEG,1567,Ireland
FR,4296,Ryanair,STN,548,PFO,1198,Ireland
FR,4296,Ryanair,STN,548,PGF,1356,Ireland
FR,4296,Ryanair,STN,548,PIS,1268,Ireland
FR,4296,Ryanair,STN,548,PMF,1531,Ireland
FR,4296,Ryanair,STN,548,PMI,3998,Ireland
FR,4296,Ryanair,STN,548,PMO,1512,Ireland
FR,4296,Ryanair,STN,548,POZ,674,Ireland
FR,4296,Ryanair,STN,548,PRG,1587,Ireland
FR,4296,Ryanair,STN,548,PSA,1562,Ireland
FR,4296,Ryanair,STN,548,PSR,1505,Ireland
FR,4296,Ryanair,STN,548,PUY,1203,Ireland
FR,4296,Ryanair,STN,548,RAK,1075,Ireland
FR,4296,Ryanair,STN,548,RBA,1072,Ireland
FR,4296,Ryanair,STN,548,RDZ,1289,Ireland
FR,4296,Ryanair,STN,548,REU,1236,Ireland
FR,4296,Ryanair,STN,548,RHO,1472,Ireland
FR,4296,Ryanair,STN,548,RIX,3953,Ireland
FR,4296,Ryanair,STN,548,RYG,657,Ireland
FR,4296,Ryanair,STN,548,RZE,675,Ireland
FR,4296,Ryanair,STN,548,SCQ,1243,Ireland
FR,4296,Ryanair,STN,548,SDR,1251,Ireland
FR,4296,Ryanair,STN,548,SFT,726,Ireland
FR,4296,Ryanair,STN,548,SKG,1486,Ireland
FR,4296,Ryanair,STN,548,SNN,603,Ireland
FR,4296,Ryanair,STN,548,SUF,1508,Ireland
FR,4296,Ryanair,STN,548,SVQ,1253,Ireland
FR,4296,Ryanair,STN,548,SXB,1435,Ireland
FR,4296,Ryanair,STN,548,SXF,337,Ireland
FR,4296,Ryanair,STN,548,SZG,1612,Ireland
FR,4296,Ryanair,STN,548,SZZ,676,Ireland
FR,4296,Ryanair,STN,548,TFS,1056,Ireland
FR,4296,Ryanair,STN,548,TGD,1741,Ireland
FR,4296,Ryanair,STN,548,TLL,415,Ireland
FR,4296,Ryanair,STN,548,TLN,1438,Ireland
FR,4296,Ryanair,STN,548,TMP,458,Ireland
FR,4296,Ryanair,STN,548,TRF,664,Ireland
FR,4296,Ryanair,STN,548,TRN,1526,Ireland
FR,4296,Ryanair,STN,548,TRS,1545,Ireland
FR,4296,Ryanair,STN,548,TSF,1539,Ireland
FR,4296,Ryanair,STN,548,TUF,1376,Ireland
FR,4296,Ryanair,STN,548,VLC,1246,Ireland
FR,4296,Ryanair,STN,548,VNO,3959,Ireland
FR,4296,Ryanair,STN,548,VST,733,Ireland
FR,4296,Ryanair,STN,548,WMI,8414,Ireland
FR,4296,Ryanair,STN,548,WRO,680,Ireland
FR,4296,Ryanair,STN,548,XRY,1226,Ireland
FR,4296,Ryanair,STN,548,ZAD,1209,Ireland
FR,4296,Ryanair,STN,548,ZAZ,1252,Ireland
FR,4296,Ryanair,SUF,1508,BGY,1525,Ireland
FR,4296,Ryanair,SUF,1508,BLQ,1538,Ireland
FR,4296,Ryanair,SUF,1508,CRL,304,Ireland
FR,4296,Ryanair,SUF,1508,FCO,1555,Ireland
FR,4296,Ryanair,SUF,1508,HHN,355,Ireland
FR,4296,Ryanair,SUF,1508,NRN,4198,Ireland
FR,4296,Ryanair,SUF,1508,PSA,1562,Ireland
FR,4296,Ryanair,SUF,1508,STN,548,Ireland
FR,4296,Ryanair,SUF,1508,TSF,1539,Ireland
FR,4296,Ryanair,SVQ,1253,ACE,1055,Ireland
FR,4296,Ryanair,SVQ,1253,BCN,1218,Ireland
FR,4296,Ryanair,SVQ,1253,BGY,1525,Ireland
FR,4296,Ryanair,SVQ,1253,BLQ,1538,Ireland
FR,4296,Ryanair,SVQ,1253,BOD,1264,Ireland
FR,4296,Ryanair,SVQ,1253,BRI,1501,Ireland
FR,4296,Ryanair,SVQ,1253,BVA,1367,Ireland
FR,4296,Ryanair,SVQ,1253,CIA,1553,Ireland
FR,4296,Ryanair,SVQ,1253,CRL,304,Ireland
FR,4296,Ryanair,SVQ,1253,DUB,599,Ireland
FR,4296,Ryanair,SVQ,1253,EIN,585,Ireland
FR,4296,Ryanair,SVQ,1253,LGW,502,Ireland
FR,4296,Ryanair,SVQ,1253,LPA,1054,Ireland
FR,4296,Ryanair,SVQ,1253,MRS,1353,Ireland
FR,4296,Ryanair,SVQ,1253,PMI,3998,Ireland
FR,4296,Ryanair,SVQ,1253,PMO,1512,Ireland
FR,4296,Ryanair,SVQ,1253,PSA,1562,Ireland
FR,4296,Ryanair,SVQ,1253,RAK,1075,Ireland
FR,4296,Ryanair,SVQ,1253,SCQ,1243,Ireland
FR,4296,Ryanair,SVQ,1253,SDR,1251,Ireland
FR,4296,Ryanair,SVQ,1253,STN,548,Ireland
FR,4296,Ryanair,SVQ,1253,TFS,1056,Ireland
FR,4296,Ryanair,SXB,1435,OPO,1636,Ireland
FR,4296,Ryanair,SXB,1435,STN,548,Ireland
FR,4296,Ryanair,SXF,337,BGY,1525,Ireland
FR,4296,Ryanair,SXF,337,DUB,599,Ireland
FR,4296,Ryanair,SXF,337,EMA,523,Ireland
FR,4296,Ryanair,SXF,337,RYG,657,Ireland
FR,4296,Ryanair,SXF,337,SNN,603,Ireland
FR,4296,Ryanair,SXF,337,STN,548,Ireland
FR,4296,Ryanair,SZG,1612,STN,548,Ireland
FR,4296,Ryanair,SZZ,676,DUB,599,Ireland
FR,4296,Ryanair,SZZ,676,LPL,491,Ireland
FR,4296,Ryanair,SZZ,676,STN,548,Ireland
FR,4296,Ryanair,TFN,1057,BCN,1218,Ireland
FR,4296,Ryanair,TFN,1057,MAD,1229,Ireland
FR,4296,Ryanair,TFS,1056,BCN,1218,Ireland
FR,4296,Ryanair,TFS,1056,BGY,1525,Ireland
FR,4296,Ryanair,TFS,1056,BHX,469,Ireland
FR,4296,Ryanair,TFS,1056,BLL,608,Ireland
FR,4296,Ryanair,TFS,1056,BLQ,1538,Ireland
FR,4296,Ryanair,TFS,1056,BOH,494,Ireland
FR,4296,Ryanair,TFS,1056,BRE,353,Ireland
FR,4296,Ryanair,TFS,1056,BRS,490,Ireland
FR,4296,Ryanair,TFS,1056,BVA,1367,Ireland
FR,4296,Ryanair,TFS,1056,CGN,344,Ireland
FR,4296,Ryanair,TFS,1056,CRL,304,Ireland
FR,4296,Ryanair,TFS,1056,DUB,599,Ireland
FR,4296,Ryanair,TFS,1056,EDI,535,Ireland
FR,4296,Ryanair,TFS,1056,EMA,523,Ireland
FR,4296,Ryanair,TFS,1056,FKB,4166,Ireland
FR,4296,Ryanair,TFS,1056,FMM,3986,Ireland
FR,4296,Ryanair,TFS,1056,HHN,355,Ireland
FR,4296,Ryanair,TFS,1056,LBA,517,Ireland
FR,4296,Ryanair,TFS,1056,LPL,491,Ireland
FR,4296,Ryanair,TFS,1056,LTN,492,Ireland
FR,4296,Ryanair,TFS,1056,MAD,1229,Ireland
FR,4296,Ryanair,TFS,1056,MAN,478,Ireland
FR,4296,Ryanair,TFS,1056,MST,582,Ireland
FR,4296,Ryanair,TFS,1056,NOC,600,Ireland
FR,4296,Ryanair,TFS,1056,NRN,4198,Ireland
FR,4296,Ryanair,TFS,1056,OPO,1636,Ireland
FR,4296,Ryanair,TFS,1056,ORK,596,Ireland
FR,4296,Ryanair,TFS,1056,PIK,537,Ireland
FR,4296,Ryanair,TFS,1056,PSA,1562,Ireland
FR,4296,Ryanair,TFS,1056,SCQ,1243,Ireland
FR,4296,Ryanair,TFS,1056,SDR,1251,Ireland
FR,4296,Ryanair,TFS,1056,SNN,603,Ireland
FR,4296,Ryanair,TFS,1056,STN,548,Ireland
FR,4296,Ryanair,TFS,1056,SVQ,1253,Ireland
FR,4296,Ryanair,TFS,1056,VLC,1246,Ireland
FR,4296,Ryanair,TGD,1741,CRL,304,Ireland
FR,4296,Ryanair,TGD,1741,STN,548,Ireland
FR,4296,Ryanair,TLL,415,BGY,1525,Ireland
FR,4296,Ryanair,TLL,415,BRE,353,Ireland
FR,4296,Ryanair,TLL,415,GRO,1222,Ireland
FR,4296,Ryanair,TLL,415,MAN,478,Ireland
FR,4296,Ryanair,TLL,415,RYG,657,Ireland
FR,4296,Ryanair,TLL,415,STN,548,Ireland
FR,4296,Ryanair,TLN,1438,STN,548,Ireland
FR,4296,Ryanair,TMP,458,AGP,1230,Ireland
FR,4296,Ryanair,TMP,458,ALC,1212,Ireland
FR,4296,Ryanair,TMP,458,BGY,1525,Ireland
FR,4296,Ryanair,TMP,458,BRE,353,Ireland
FR,4296,Ryanair,TMP,458,BUD,1489,Ireland
FR,4296,Ryanair,TMP,458,GRO,1222,Ireland
FR,4296,Ryanair,TMP,458,HHN,355,Ireland
FR,4296,Ryanair,TMP,458,STN,548,Ireland
FR,4296,Ryanair,TNG,1080,BVA,1367,Ireland
FR,4296,Ryanair,TNG,1080,CRL,304,Ireland
FR,4296,Ryanair,TNG,1080,MAD,1229,Ireland
FR,4296,Ryanair,TNG,1080,MRS,1353,Ireland
FR,4296,Ryanair,TPS,1515,AOI,4309,Ireland
FR,4296,Ryanair,TPS,1515,BGY,1525,Ireland
FR,4296,Ryanair,TPS,1515,BLQ,1538,Ireland
FR,4296,Ryanair,TPS,1515,BTS,1745,Ireland
FR,4296,Ryanair,TPS,1515,BVA,1367,Ireland
FR,4296,Ryanair,TPS,1515,CAG,1519,Ireland
FR,4296,Ryanair,TPS,1515,CIA,1553,Ireland
FR,4296,Ryanair,TPS,1515,CRL,304,Ireland
FR,4296,Ryanair,TPS,1515,CUF,1534,Ireland
FR,4296,Ryanair,TPS,1515,EIN,585,Ireland
FR,4296,Ryanair,TPS,1515,FKB,4166,Ireland
FR,4296,Ryanair,TPS,1515,FMM,3986,Ireland
FR,4296,Ryanair,TPS,1515,GOA,1528,Ireland
FR,4296,Ryanair,TPS,1515,GRO,1222,Ireland
FR,4296,Ryanair,TPS,1515,HHN,355,Ireland
FR,4296,Ryanair,TPS,1515,KRK,669,Ireland
FR,4296,Ryanair,TPS,1515,KUN,3956,Ireland
FR,4296,Ryanair,TPS,1515,MAN,478,Ireland
FR,4296,Ryanair,TPS,1515,MLA,1606,Ireland
FR,4296,Ryanair,TPS,1515,MST,582,Ireland
FR,4296,Ryanair,TPS,1515,PEG,1567,Ireland
FR,4296,Ryanair,TPS,1515,PMF,1531,Ireland
FR,4296,Ryanair,TPS,1515,PSA,1562,Ireland
FR,4296,Ryanair,TPS,1515,TRN,1526,Ireland
FR,4296,Ryanair,TPS,1515,TRS,1545,Ireland
FR,4296,Ryanair,TPS,1515,TSF,1539,Ireland
FR,4296,Ryanair,TPS,1515,WMI,8414,Ireland
FR,4296,Ryanair,TRF,664,AGP,1230,Ireland
FR,4296,Ryanair,TRF,664,AHO,1517,Ireland
FR,4296,Ryanair,TRF,664,ALC,1212,Ireland
FR,4296,Ryanair,TRF,664,LPL,491,Ireland
FR,4296,Ryanair,TRF,664,PSA,1562,Ireland
FR,4296,Ryanair,TRF,664,STN,548,Ireland
FR,4296,Ryanair,TRN,1526,BCN,1218,Ireland
FR,4296,Ryanair,TRN,1526,BDS,1506,Ireland
FR,4296,Ryanair,TRN,1526,BRI,1501,Ireland
FR,4296,Ryanair,TRN,1526,CRL,304,Ireland
FR,4296,Ryanair,TRN,1526,CTA,1509,Ireland
FR,4296,Ryanair,TRN,1526,MLA,1606,Ireland
FR,4296,Ryanair,TRN,1526,STN,548,Ireland
FR,4296,Ryanair,TRN,1526,TPS,1515,Ireland
FR,4296,Ryanair,TRS,1545,AHO,1517,Ireland
FR,4296,Ryanair,TRS,1545,BRI,1501,Ireland
FR,4296,Ryanair,TRS,1545,BVA,1367,Ireland
FR,4296,Ryanair,TRS,1545,CRL,304,Ireland
FR,4296,Ryanair,TRS,1545,STN,548,Ireland
FR,4296,Ryanair,TRS,1545,TPS,1515,Ireland
FR,4296,Ryanair,TRS,1545,VLC,1246,Ireland
FR,4296,Ryanair,TSF,1539,AGP,1230,Ireland
FR,4296,Ryanair,TSF,1539,AHO,1517,Ireland
FR,4296,Ryanair,TSF,1539,BCN,1218,Ireland
FR,4296,Ryanair,TSF,1539,BDS,1506,Ireland
FR,4296,Ryanair,TSF,1539,BLL,608,Ireland
FR,4296,Ryanair,TSF,1539,BRE,353,Ireland
FR,4296,Ryanair,TSF,1539,BRI,1501,Ireland
FR,4296,Ryanair,TSF,1539,BRS,490,Ireland
FR,4296,Ryanair,TSF,1539,BRU,302,Ireland
FR,4296,Ryanair,TSF,1539,BUD,1489,Ireland
FR,4296,Ryanair,TSF,1539,BVA,1367,Ireland
FR,4296,Ryanair,TSF,1539,CAG,1519,Ireland
FR,4296,Ryanair,TSF,1539,CHQ,1474,Ireland
FR,4296,Ryanair,TSF,1539,CRL,304,Ireland
FR,4296,Ryanair,TSF,1539,CTA,1509,Ireland
FR,4296,Ryanair,TSF,1539,DUB,599,Ireland
FR,4296,Ryanair,TSF,1539,EIN,585,Ireland
FR,4296,Ryanair,TSF,1539,EMA,523,Ireland
FR,4296,Ryanair,TSF,1539,HHN,355,Ireland
FR,4296,Ryanair,TSF,1539,LBA,517,Ireland
FR,4296,Ryanair,TSF,1539,MLA,1606,Ireland
FR,4296,Ryanair,TSF,1539,NRN,4198,Ireland
FR,4296,Ryanair,TSF,1539,NYO,699,Ireland
FR,4296,Ryanair,TSF,1539,PMO,1512,Ireland
FR,4296,Ryanair,TSF,1539,RYG,657,Ireland
FR,4296,Ryanair,TSF,1539,STN,548,Ireland
FR,4296,Ryanair,TSF,1539,SUF,1508,Ireland
FR,4296,Ryanair,TSF,1539,TPS,1515,Ireland
FR,4296,Ryanair,TSF,1539,VLC,1246,Ireland
FR,4296,Ryanair,TUF,1376,DUB,599,Ireland
FR,4296,Ryanair,TUF,1376,MRS,1353,Ireland
FR,4296,Ryanair,TUF,1376,OPO,1636,Ireland
FR,4296,Ryanair,TUF,1376,RAK,1075,Ireland
FR,4296,Ryanair,TUF,1376,STN,548,Ireland
FR,4296,Ryanair,VLC,1246,BGY,1525,Ireland
FR,4296,Ryanair,VLC,1246,BLQ,1538,Ireland
FR,4296,Ryanair,VLC,1246,BRI,1501,Ireland
FR,4296,Ryanair,VLC,1246,BRS,490,Ireland
FR,4296,Ryanair,VLC,1246,BRU,302,Ireland
FR,4296,Ryanair,VLC,1246,BVA,1367,Ireland
FR,4296,Ryanair,VLC,1246,CIA,1553,Ireland
FR,4296,Ryanair,VLC,1246,CRL,304,Ireland
FR,4296,Ryanair,VLC,1246,DUB,599,Ireland
FR,4296,Ryanair,VLC,1246,EMA,523,Ireland
FR,4296,Ryanair,VLC,1246,HHN,355,Ireland
FR,4296,Ryanair,VLC,1246,IBZ,1225,Ireland
FR,4296,Ryanair,VLC,1246,LPA,1054,Ireland
FR,4296,Ryanair,VLC,1246,MAH,1231,Ireland
FR,4296,Ryanair,VLC,1246,MAN,478,Ireland
FR,4296,Ryanair,VLC,1246,MRS,1353,Ireland
FR,4296,Ryanair,VLC,1246,NRN,4198,Ireland
FR,4296,Ryanair,VLC,1246,OPO,1636,Ireland
FR,4296,Ryanair,VLC,1246,PMI,3998,Ireland
FR,4296,Ryanair,VLC,1246,PSA,1562,Ireland
FR,4296,Ryanair,VLC,1246,SCQ,1243,Ireland
FR,4296,Ryanair,VLC,1246,SDR,1251,Ireland
FR,4296,Ryanair,VLC,1246,STN,548,Ireland
FR,4296,Ryanair,VLC,1246,TFS,1056,Ireland
FR,4296,Ryanair,VLC,1246,TRS,1545,Ireland
FR,4296,Ryanair,VLC,1246,TSF,1539,Ireland
FR,4296,Ryanair,VLL,1247,BCN,1218,Ireland
FR,4296,Ryanair,VNO,3959,BCN,1218,Ireland
FR,4296,Ryanair,VNO,3959,BGY,1525,Ireland
FR,4296,Ryanair,VNO,3959,BRE,353,Ireland
FR,4296,Ryanair,VNO,3959,BVA,1367,Ireland
FR,4296,Ryanair,VNO,3959,CHQ,1474,Ireland
FR,4296,Ryanair,VNO,3959,CIA,1553,Ireland
FR,4296,Ryanair,VNO,3959,CRL,304,Ireland
FR,4296,Ryanair,VNO,3959,DUB,599,Ireland
FR,4296,Ryanair,VNO,3959,LPL,491,Ireland
FR,4296,Ryanair,VNO,3959,ORK,596,Ireland
FR,4296,Ryanair,VNO,3959,RYG,657,Ireland
FR,4296,Ryanair,VNO,3959,STN,548,Ireland
FR,4296,Ryanair,VOL,1448,CRL,304,Ireland
FR,4296,Ryanair,VOL,1448,HHN,355,Ireland
FR,4296,Ryanair,VST,733,AGP,1230,Ireland
FR,4296,Ryanair,VST,733,ALC,1212,Ireland
FR,4296,Ryanair,VST,733,STN,548,Ireland
FR,4296,Ryanair,VXO,711,ALC,1212,Ireland
FR,4296,Ryanair,WMI,8414,ALC,1212,Ireland
FR,4296,Ryanair,WMI,8414,BCN,1218,Ireland
